"hsa_nci_id","breakpoint","early.ci","late.ci","time.to.outcome","early.tto","late.tto","outcome"
907,"06/25/2024","6/20/2024","7/1/2024",612,607,618,1
103,"06/26/2024","6/22/2024","6/29/2024",613,609,616,1
145,"06/26/2024","6/19/2024","7/4/2024",613,606,621,1
204,"06/26/2024","6/21/2024","6/30/2024",613,608,617,1
217,"06/26/2024","6/22/2024","7/1/2024",613,609,618,1
25,"06/26/2024","6/21/2024","7/2/2024",613,608,619,1
3,"06/26/2024","6/19/2024","7/3/2024",613,606,620,1
30,"06/26/2024","6/19/2024","7/3/2024",613,606,620,1
301,"06/26/2024","6/22/2024","7/1/2024",613,609,618,1
309,"06/26/2024","6/20/2024","7/2/2024",613,607,619,1
335,"06/26/2024","6/18/2024","7/5/2024",613,605,622,1
338,"06/26/2024","6/19/2024","7/3/2024",613,606,620,1
348,"06/26/2024","6/20/2024","7/2/2024",613,607,619,1
357,"06/26/2024","6/18/2024","7/4/2024",613,605,621,1
479,"06/26/2024","6/18/2024","7/4/2024",613,605,621,1
48,"06/26/2024","6/21/2024","6/30/2024",613,608,617,1
50,"06/26/2024","6/19/2024","7/4/2024",613,606,621,1
565,"06/26/2024","6/21/2024","7/1/2024",613,608,618,1
570,"06/26/2024","6/21/2024","7/2/2024",613,608,619,1
612,"06/26/2024","6/19/2024","7/3/2024",613,606,620,1
618,"06/26/2024","6/20/2024","7/2/2024",613,607,619,1
671,"06/26/2024","6/19/2024","7/2/2024",613,606,619,1
679,"06/26/2024","6/13/2024","7/9/2024",613,600,626,1
729,"06/26/2024","6/23/2024","6/30/2024",613,610,617,1
772,"06/26/2024","6/22/2024","6/29/2024",613,609,616,1
932,"06/26/2024","6/21/2024","7/1/2024",613,608,618,1
934,"06/26/2024","6/22/2024","7/1/2024",613,609,618,1
96,"06/26/2024","6/21/2024","7/2/2024",613,608,619,1
127,"06/27/2024","6/23/2024","7/2/2024",614,610,619,1
222,"06/27/2024","6/22/2024","7/2/2024",614,609,619,1
235,"06/27/2024","6/23/2024","7/1/2024",614,610,618,1
326,"06/27/2024","6/15/2024","7/9/2024",614,602,626,1
336,"06/27/2024","6/18/2024","7/6/2024",614,605,623,1
382,"06/27/2024","6/20/2024","7/4/2024",614,607,621,1
414,"06/27/2024","6/18/2024","7/5/2024",614,605,622,1
498,"06/27/2024","6/22/2024","7/1/2024",614,609,618,1
54,"06/27/2024","6/19/2024","7/4/2024",614,606,621,1
560,"06/27/2024","6/19/2024","7/5/2024",614,606,622,1
564,"06/27/2024","6/22/2024","7/1/2024",614,609,618,1
576,"06/27/2024","6/21/2024","7/4/2024",614,608,621,1
596,"06/27/2024","6/21/2024","7/3/2024",614,608,620,1
857,"06/27/2024","6/22/2024","7/3/2024",614,609,620,1
875,"06/27/2024","6/23/2024","7/2/2024",614,610,619,1
9,"06/27/2024","6/23/2024","7/1/2024",614,610,618,1
928,"06/27/2024","6/23/2024","7/1/2024",614,610,618,1
126,"06/28/2024","6/25/2024","7/2/2024",615,612,619,1
19,"06/28/2024","6/24/2024","7/2/2024",615,611,619,1
608,"06/28/2024","6/21/2024","7/4/2024",615,608,621,1
924,"06/28/2024","6/24/2024","7/1/2024",615,611,618,1
112,"06/30/2024","6/27/2024","7/3/2024",617,614,620,1
545,"06/30/2024","6/24/2024","7/7/2024",617,611,624,1
601,"06/30/2024","6/26/2024","7/5/2024",617,613,622,1
606,"06/30/2024","6/25/2024","7/6/2024",617,612,623,1
23,"07/01/2024","6/27/2024","7/5/2024",618,614,622,1
282,"07/01/2024","6/24/2024","7/9/2024",618,611,626,1
319,"07/01/2024","6/25/2024","7/7/2024",618,612,624,1
344,"07/01/2024","6/26/2024","7/7/2024",618,613,624,1
35,"07/01/2024","6/25/2024","7/7/2024",618,612,624,1
355,"07/01/2024","6/26/2024","7/7/2024",618,613,624,1
37,"07/01/2024","6/25/2024","7/7/2024",618,612,624,1
374,"07/01/2024","6/28/2024","7/5/2024",618,615,622,1
391,"07/01/2024","6/26/2024","7/7/2024",618,613,624,1
502,"07/01/2024","6/27/2024","7/5/2024",618,614,622,1
557,"07/01/2024","6/22/2024","7/10/2024",618,609,627,1
908,"07/01/2024","6/26/2024","7/6/2024",618,613,623,1
913,"07/01/2024","6/27/2024","7/6/2024",618,614,623,1
104,"07/02/2024","6/27/2024","7/6/2024",619,614,623,1
279,"07/02/2024","6/26/2024","7/8/2024",619,613,625,1
308,"07/02/2024","6/27/2024","7/7/2024",619,614,624,1
358,"07/02/2024","6/25/2024","7/9/2024",619,612,626,1
364,"07/02/2024","6/29/2024","7/6/2024",619,616,623,1
378,"07/02/2024","6/27/2024","7/6/2024",619,614,623,1
400,"07/02/2024","6/26/2024","7/9/2024",619,613,626,1
401,"07/02/2024","6/27/2024","7/7/2024",619,614,624,1
626,"07/02/2024","6/29/2024","7/6/2024",619,616,623,1
686,"07/02/2024","6/26/2024","7/8/2024",619,613,625,1
813,"07/02/2024","6/27/2024","7/6/2024",619,614,623,1
899,"07/02/2024","6/26/2024","7/9/2024",619,613,626,1
921,"07/02/2024","6/26/2024","7/8/2024",619,613,625,1
223,"07/03/2024","6/26/2024","7/10/2024",620,613,627,1
232,"07/03/2024","6/29/2024","7/6/2024",620,616,623,1
297,"07/03/2024","6/30/2024","7/7/2024",620,617,624,1
306,"07/03/2024","6/28/2024","7/8/2024",620,615,625,1
310,"07/03/2024","6/29/2024","7/6/2024",620,616,623,1
341,"07/03/2024","6/28/2024","7/9/2024",620,615,626,1
350,"07/03/2024","6/28/2024","7/7/2024",620,615,624,1
353,"07/03/2024","6/29/2024","7/7/2024",620,616,624,1
792,"07/03/2024","6/27/2024","7/9/2024",620,614,626,1
81,"07/03/2024","6/27/2024","7/9/2024",620,614,626,1
914,"07/03/2024","6/29/2024","7/7/2024",620,616,624,1
915,"07/03/2024","6/27/2024","7/9/2024",620,614,626,1
919,"07/03/2024","6/26/2024","7/10/2024",620,613,627,1
968,"07/03/2024","6/27/2024","7/8/2024",620,614,625,1
277,"07/04/2024","6/27/2024","7/10/2024",621,614,627,1
315,"07/04/2024","6/30/2024","7/7/2024",621,617,624,1
320,"07/04/2024","6/28/2024","7/10/2024",621,615,627,1
365,"07/04/2024","6/30/2024","7/7/2024",621,617,624,1
511,"07/04/2024","7/1/2024","7/6/2024",621,618,623,1
556,"07/04/2024","6/30/2024","7/8/2024",621,617,625,1
589,"07/04/2024","6/29/2024","7/9/2024",621,616,626,1
651,"07/04/2024","6/28/2024","7/9/2024",621,615,626,1
704,"07/04/2024","6/28/2024","7/10/2024",621,615,627,1
889,"07/04/2024","7/1/2024","7/8/2024",621,618,625,1
917,"07/04/2024","6/29/2024","7/9/2024",621,616,626,1
546,"07/05/2024","7/1/2024","7/8/2024",622,618,625,1
13,"07/08/2024","7/3/2024","7/12/2024",625,620,629,1
216,"07/08/2024","6/29/2024","7/18/2024",625,616,635,1
260,"07/08/2024","7/5/2024","7/12/2024",625,622,629,1
300,"07/08/2024","7/4/2024","7/11/2024",625,621,628,1
317,"07/08/2024","6/27/2024","7/19/2024",625,614,636,1
330,"07/08/2024","7/3/2024","7/13/2024",625,620,630,1
51,"07/08/2024","7/4/2024","7/13/2024",625,621,630,1
854,"07/08/2024","7/5/2024","7/12/2024",625,622,629,1
912,"07/08/2024","7/1/2024","7/15/2024",625,618,632,1
141,"07/09/2024","7/5/2024","7/13/2024",626,622,630,1
323,"07/09/2024","7/5/2024","7/13/2024",626,622,630,1
332,"07/09/2024","7/5/2024","7/13/2024",626,622,630,1
367,"07/09/2024","7/3/2024","7/15/2024",626,620,632,1
588,"07/09/2024","7/6/2024","7/13/2024",626,623,630,1
625,"07/09/2024","7/5/2024","7/13/2024",626,622,630,1
645,"07/09/2024","7/5/2024","7/13/2024",626,622,630,1
650,"07/09/2024","7/4/2024","7/15/2024",626,621,632,1
80,"07/09/2024","7/4/2024","7/15/2024",626,621,632,1
27,"07/10/2024","7/6/2024","7/14/2024",627,623,631,1
307,"07/10/2024","7/4/2024","7/15/2024",627,621,632,1
312,"07/10/2024","7/5/2024","7/15/2024",627,622,632,1
334,"07/10/2024","7/8/2024","7/13/2024",627,625,630,1
363,"07/10/2024","7/7/2024","7/13/2024",627,624,630,1
552,"07/10/2024","7/4/2024","7/15/2024",627,621,632,1
59,"07/10/2024","7/2/2024","7/17/2024",627,619,634,1
862,"07/10/2024","6/30/2024","7/19/2024",627,617,636,1
958,"07/10/2024","7/4/2024","7/17/2024",627,621,634,1
321,"07/11/2024","7/7/2024","7/14/2024",628,624,631,1
383,"07/11/2024","7/6/2024","7/15/2024",628,623,632,1
547,"07/11/2024","7/6/2024","7/15/2024",628,623,632,1
55,"07/11/2024","7/6/2024","7/16/2024",628,623,633,1
60,"07/11/2024","7/4/2024","7/18/2024",628,621,635,1
741,"07/11/2024","7/9/2024","7/14/2024",628,626,631,1
809,"07/11/2024","7/7/2024","7/16/2024",628,624,633,1
622,"07/12/2024","7/7/2024","7/17/2024",629,624,634,1
375,"07/15/2024","7/11/2024","7/19/2024",632,628,636,1
583,"07/15/2024","7/11/2024","7/19/2024",632,628,636,1
867,"07/15/2024","7/11/2024","7/20/2024",632,628,637,1
351,"07/17/2024","7/9/2024","7/24/2024",634,626,641,1
649,"07/17/2024","7/15/2024","7/20/2024",634,632,637,1
660,"07/17/2024","7/13/2024","7/20/2024",634,630,637,1
662,"07/17/2024","7/10/2024","7/23/2024",634,627,640,1
67,"07/17/2024","7/14/2024","7/20/2024",634,631,637,1
793,"07/17/2024","7/13/2024","7/21/2024",634,630,638,1
856,"07/17/2024","7/13/2024","7/20/2024",634,630,637,1
986,"07/17/2024","7/10/2024","7/24/2024",634,627,641,1
1,"07/18/2024","7/14/2024","7/22/2024",635,631,639,1
123,"07/18/2024","7/14/2024","7/23/2024",635,631,640,1
284,"07/18/2024","7/12/2024","7/24/2024",635,629,641,1
381,"07/18/2024","7/14/2024","7/23/2024",635,631,640,1
389,"07/18/2024","7/15/2024","7/20/2024",635,632,637,1
617,"07/18/2024","7/15/2024","7/21/2024",635,632,638,1
691,"07/18/2024","7/13/2024","7/23/2024",635,630,640,1
694,"07/18/2024","7/13/2024","7/24/2024",635,630,641,1
943,"07/18/2024","7/12/2024","7/23/2024",635,629,640,1
982,"07/18/2024","7/13/2024","7/23/2024",635,630,640,1
603,"07/21/2024","7/13/2024","7/29/2024",638,630,646,1
904,"07/22/2024","7/17/2024","7/27/2024",639,634,644,1
598,"07/23/2024","7/19/2024","7/27/2024",640,636,644,1
630,"07/23/2024","7/21/2024","7/26/2024",640,638,643,1
342,"07/24/2024","7/18/2024","7/30/2024",641,635,647,1
563,"07/24/2024","7/19/2024","7/28/2024",641,636,645,1
193,"07/25/2024","7/21/2024","7/29/2024",642,638,646,1
144,"07/31/2024","7/27/2024","8/4/2024",648,644,652,1
331,"07/31/2024","7/27/2024","8/5/2024",648,644,653,1
490,"07/31/2024","7/26/2024","8/5/2024",648,643,653,1
39,"08/03/2024","7/21/2024","8/16/2024",651,638,664,1
725,"08/03/2024","7/23/2024","8/14/2024",651,640,662,1
749,"08/10/2024","7/24/2024","8/28/2024",658,641,676,1
860,"08/13/2024","8/3/2024","8/22/2024",661,651,670,1
643,"08/14/2024","8/3/2024","8/24/2024",662,651,672,1
328,"08/18/2024","8/14/2024","8/23/2024",666,662,671,1
